obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Class
15,77,13,5,0,1,1,33,0,8,0,0,0,0,1,0,0,0,0,0,0,1
43,40,132,7,1,1,5,6,0,42,0,1,4,0,0,0,0,0,8,0,0,1
69,115,21,10,2,4,1,28,0,3,0,0,0,0,1,0,0,0,0,1,0,0
15,235,38,15,2,1,2,5,0,8,0,6,1,0,2,0,0,0,0,0,0,0
49,4,3,20,2,2,3,5,0,13,0,1,0,1,0,0,0,0,0,0,0,1
450,27,12,19,1,1,2,3,0,1,0,6,0,0,1,0,0,0,0,1,0,0
31,292,55,27,0,1,3,7,0,20,0,6,0,0,0,0,0,0,0,0,0,0
11,450,45,6,3,2,0,11,0,8,1,3,1,0,0,0,0,0,0,1,0,1
24,42,11,50,0,2,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,1
14,292,6,21,2,2,1,1,0,54,0,0,1,1,0,0,0,0,0,0,0,1
17,9,5,27,1,0,2,1,0,5,5,0,1,0,0,0,0,0,0,1,0,1
149,13,40,43,0,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1
41,17,19,15,3,3,2,8,0,5,2,0,0,0,3,0,0,0,8,1,0,0
81,34,26,50,2,3,1,10,0,7,1,0,0,0,0,0,0,0,0,1,0,1
246,794,26,27,0,4,1,18,0,1,0,3,0,0,0,0,0,0,0,0,0,1
42,57,11,70,2,3,2,1,0,9,1,1,0,1,0,0,0,0,0,0,0,1
13,35,10,5,2,0,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0
38,34,132,30,4,1,1,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0
59,27,1,55,1,3,2,3,0,0,5,1,0,0,0,0,0,0,8,1,0,0
96,21,27,182,1,1,5,5,0,20,0,6,0,0,0,0,0,0,0,0,0,0
242,59,3,20,0,0,3,11,0,15,1,2,0,0,0,0,0,0,0,0,0,1
25,96,6,13,4,1,5,10,0,41,1,0,0,1,0,0,0,0,0,0,0,0
40,32,26,19,1,3,5,7,0,9,0,0,4,0,1,0,0,0,0,0,0,1
242,35,3,38,2,0,2,4,0,8,0,1,0,0,0,0,0,0,0,0,0,1
450,194,15,44,1,1,3,18,0,5,1,0,0,1,3,0,0,0,8,0,0,0
41,45,4,18,1,1,3,11,0,8,0,6,0,0,0,0,0,0,0,0,0,0
39,40,30,44,0,1,1,3,0,13,0,0,4,0,0,0,0,0,0,0,0,0
8,25,15,68,2,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0
16,34,34,20,2,1,2,11,0,5,1,1,0,0,0,0,0,0,0,0,0,1
12,51,27,13,2,1,1,14,0,0,2,3,0,0,0,0,0,0,0,0,0,1
45,27,70,12,2,2,1,36,0,14,0,0,0,1,2,0,0,0,0,0,0,0
10,450,180,40,1,1,1,28,0,5,0,2,0,0,0,0,0,0,0,0,0,1
246,68,11,180,1,1,1,1,0,15,0,3,0,1,1,0,0,0,0,0,0,0
7,32,6,34,4,2,5,0,0,4,1,6,0,0,3,0,0,0,0,0,0,0
6,77,18,83,1,1,2,14,0,3,0,1,0,0,3,0,0,0,0,0,0,0
19,9,45,15,2,1,2,33,0,13,0,0,0,0,0,0,0,0,0,0,0,0
14,59,20,29,4,2,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0
41,96,132,3,1,1,5,7,0,2,0,0,0,1,0,0,0,0,8,0,0,0
54,17,4,40,1,3,1,0,0,8,0,6,1,1,0,0,0,0,0,0,0,1
9,10,35,14,1,4,5,11,0,20,2,1,4,1,0,0,0,0,0,0,0,0
4,68,1,43,1,0,2,15,0,9,0,3,4,0,1,0,0,0,0,0,0,0
54,12,9,4,3,3,2,6,0,0,2,0,1,0,1,0,0,0,0,1,0,1
17,128,70,15,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0
116,51,7,3,1,1,1,18,0,42,0,0,0,0,1,0,0,0,0,0,0,0
14,57,29,12,0,1,5,9,0,10,0,6,0,0,1,0,0,0,0,0,0,0
86,39,7,19,4,0,1,2,0,7,2,0,4,0,3,0,0,0,0,0,0,1
42,246,19,15,1,2,1,36,0,54,2,1,0,1,0,0,0,0,0,1,0,1
6,25,4,26,3,3,0,8,0,1,0,6,0,0,2,0,0,0,0,0,0,1
9,25,44,34,2,3,2,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1
12,36,18,41,2,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22,69,10,13,4,3,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
120,13,14,19,2,2,5,2,0,42,0,0,1,0,0,0,0,0,8,0,0,1
12,35,19,30,0,1,2,7,0,8,0,0,0,1,0,0,0,0,8,0,0,1
65,194,44,35,4,2,1,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0
13,35,21,35,1,3,1,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0
41,24,38,27,1,2,2,37,0,1,0,1,0,0,0,0,0,0,8,0,0,1
56,10,34,41,1,4,3,10,0,8,0,0,1,1,0,0,0,0,8,0,0,1
10,77,70,41,1,1,1,1,0,7,5,6,0,0,0,0,0,0,0,1,0,0
8,9,5,29,1,1,3,1,0,0,5,2,0,1,0,0,0,0,0,0,0,1
37,19,18,9,0,3,0,2,0,6,5,3,0,0,0,0,0,0,8,0,0,0
37,120,2,180,2,2,2,11,0,0,1,1,1,1,1,0,0,0,0,0,0,0
120,16,28,68,2,1,2,3,0,13,1,2,0,0,1,0,0,0,0,1,0,0
41,149,38,68,2,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1
27,450,70,30,1,3,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,75,60,2,0,1,1,2,0,9,0,2,0,1,2,0,0,0,8,0,0,0
194,117,4,14,1,1,2,8,0,2,2,1,0,0,2,0,0,0,0,1,0,0
65,149,55,30,0,2,5,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0
23,194,16,2,1,1,0,28,0,6,0,6,0,0,2,0,0,0,8,0,0,0
304,117,80,5,2,4,3,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1
242,21,80,180,1,2,1,5,0,7,0,0,1,0,0,0,0,0,0,1,0,1
235,75,74,11,1,1,3,15,0,1,2,0,0,0,1,0,0,0,0,0,0,1
125,43,26,20,4,1,0,4,0,6,1,1,4,0,0,0,0,0,0,0,0,1
37,242,68,3,1,2,2,9,0,15,0,2,0,0,0,0,0,0,0,0,0,1
65,21,132,2,1,3,1,1,0,9,1,2,0,0,0,0,0,0,0,0,0,0
25,121,11,8,2,2,2,6,0,13,1,0,0,0,0,0,0,0,0,0,0,0
81,83,132,19,4,0,1,7,0,3,1,3,0,1,3,0,0,0,8,0,0,0
8,10,3,9,0,0,1,9,0,15,0,3,0,0,2,0,0,0,0,0,0,1
125,21,45,6,2,3,1,14,0,6,1,6,4,0,1,0,0,0,8,0,0,1
32,54,30,44,2,3,1,9,0,3,0,6,0,0,0,0,0,0,0,0,0,1
10,235,7,27,1,2,2,37,0,3,1,1,0,0,1,0,0,0,0,0,0,1
12,7,34,34,2,1,3,36,0,20,5,0,1,0,1,0,0,0,0,0,0,1
35,28,9,50,0,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,35,19,28,0,0,1,2,0,8,5,6,0,0,2,0,0,0,0,0,0,0
41,50,25,2,0,1,3,4,0,14,1,6,0,0,2,0,0,0,0,0,0,0
8,19,13,16,4,2,2,1,0,9,5,1,0,0,0,0,0,0,8,0,0,1
219,19,21,83,1,1,1,7,0,4,0,1,0,1,0,0,0,0,0,0,0,1
450,21,43,25,1,1,2,5,0,16,1,0,0,0,2,0,0,0,8,1,0,1
36,9,8,2,3,3,1,9,0,6,0,0,1,1,1,0,0,0,0,0,0,0
17,8,12,180,4,2,2,1,0,8,0,3,0,0,3,0,0,0,0,0,0,1
31,33,132,83,1,2,2,2,0,3,0,3,0,1,0,0,0,0,0,0,0,0
56,26,180,38,0,1,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1
219,120,1,12,2,1,1,36,0,4,2,0,0,0,1,0,0,0,8,0,0,0
125,17,5,80,2,2,2,2,0,5,0,1,1,0,0,0,0,0,0,1,0,1
68,117,6,55,0,4,3,28,0,4,1,0,0,0,1,0,0,0,0,0,0,1
31,8,28,34,4,0,2,37,0,8,5,2,0,0,0,0,0,0,0,0,0,0
15,42,4,50,0,0,1,9,0,10,0,0,0,1,0,0,0,0,0,1,0,0
39,27,29,44,1,1,3,15,0,3,1,2,4,1,1,0,0,0,0,0,0,0
117,219,10,50,1,2,5,11,0,13,0,1,0,0,2,0,0,0,0,0,0,1
8,16,11,180,4,1,5,5,0,9,0,6,0,1,3,0,0,0,0,0,0,0
125,41,30,80,2,2,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
10,37,6,30,2,1,1,8,0,16,0,1,0,1,2,0,0,0,0,1,0,0
96,36,27,4,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,64,2,35,1,3,1,1,0,7,5,0,0,1,0,0,0,0,0,0,0,0
125,6,7,13,3,0,2,36,0,54,5,1,4,0,0,0,0,0,0,0,0,1
12,36,68,14,2,4,1,6,0,9,5,1,0,0,3,0,0,0,0,1,0,0
41,31,21,40,2,4,1,3,0,6,0,1,0,0,2,0,0,0,0,0,0,1
24,43,3,8,2,4,1,6,0,15,5,0,0,0,1,0,0,0,0,0,0,0
11,51,50,19,1,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
22,23,74,1,4,0,1,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0
39,9,74,14,4,0,2,8,0,1,2,0,4,0,0,0,0,0,0,0,0,1
50,14,68,2,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,292,55,16,1,4,2,28,0,9,2,6,4,0,1,0,0,0,0,0,0,1
41,450,8,13,1,0,1,33,0,14,0,1,0,0,0,0,0,0,8,1,0,0
54,246,4,29,3,3,1,11,0,0,0,6,0,1,2,0,0,0,0,0,0,0
83,43,26,34,1,2,5,1,0,3,0,6,0,0,0,0,0,0,0,1,0,1
794,11,7,70,2,0,2,5,0,9,0,1,0,0,0,0,0,0,0,0,0,0
41,14,8,68,1,4,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
121,126,1,4,0,1,2,7,0,0,5,3,0,1,0,0,0,0,0,0,0,1
17,51,55,11,1,4,1,0,0,8,1,2,4,1,0,0,0,0,0,0,0,0
22,32,40,80,1,3,2,28,0,42,2,1,0,0,2,0,0,0,8,0,0,1
69,27,74,60,2,3,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,1
15,116,13,16,1,4,1,8,0,3,0,0,4,0,0,0,0,0,0,0,0,0
7,28,38,15,1,4,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
172,242,38,21,2,0,1,9,0,13,1,1,0,0,0,0,0,0,0,0,0,0
794,10,35,30,0,1,1,7,0,2,2,0,0,1,3,0,0,0,0,0,0,0
149,10,7,35,4,2,2,1,0,9,1,6,0,0,0,0,0,0,0,0,0,0
64,32,55,40,1,1,3,10,0,7,5,1,4,0,0,0,0,0,0,0,0,0
10,35,20,19,0,1,3,8,0,4,0,3,4,1,0,0,0,0,0,0,0,1
13,115,11,15,1,1,1,7,0,5,1,1,0,1,0,0,0,0,0,0,0,1
125,26,60,28,1,1,1,37,0,5,1,6,0,1,0,0,0,0,0,0,0,0
34,149,13,34,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0
49,81,3,1,2,2,1,1,0,16,0,2,0,0,2,0,0,0,0,0,0,1
64,116,3,80,1,1,0,10,0,5,1,0,0,1,1,0,0,0,0,0,0,1
12,25,20,6,1,1,2,16,0,14,0,2,0,0,2,0,0,0,8,0,0,1
45,41,60,3,2,2,1,4,0,20,0,6,0,0,0,0,0,0,0,0,0,1
8,246,29,34,3,4,3,6,0,20,1,3,0,0,1,0,0,0,0,0,0,1
219,120,5,13,2,1,1,14,0,20,0,0,1,0,0,0,0,0,8,0,0,0
59,292,14,9,2,0,3,3,0,8,0,3,0,1,0,0,0,0,0,0,0,1
64,45,45,7,0,3,3,4,0,54,1,0,1,0,0,0,0,0,0,0,0,1
81,235,180,30,3,2,2,7,0,4,5,0,4,0,0,0,0,0,0,1,0,0
65,6,34,2,3,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
120,125,70,3,1,3,1,3,0,0,5,0,0,1,1,0,0,0,8,0,0,0
14,794,2,43,3,1,1,8,0,4,0,2,1,0,1,0,0,0,0,0,0,1
116,450,21,6,1,0,0,2,0,7,0,1,0,1,1,0,0,0,0,0,0,0
126,204,6,15,2,3,1,33,0,1,0,1,0,0,2,0,0,0,8,0,0,1
69,126,16,44,4,1,2,3,0,20,0,0,0,1,0,0,0,0,0,1,0,1
39,24,2,2,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
11,56,12,44,0,1,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
128,17,14,2,1,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
15,304,27,40,1,2,2,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0
38,9,1,45,1,4,1,8,0,5,0,1,4,1,1,0,0,0,0,0,0,0
34,50,3,12,1,3,1,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0
9,19,30,12,0,0,2,8,0,0,2,2,0,0,2,0,0,0,8,0,0,0
28,4,2,13,1,2,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0
39,31,27,2,2,1,1,1,0,41,0,1,0,0,0,0,0,0,0,0,0,1
10,120,29,74,1,2,1,8,0,13,1,1,0,0,3,0,0,0,0,0,0,0
6,117,40,3,1,2,3,6,0,54,1,0,0,0,0,0,0,0,0,0,0,1
120,252,2,29,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
126,794,9,38,1,2,1,10,0,1,0,0,0,0,2,0,0,0,8,0,0,1
77,21,74,182,2,4,5,3,0,10,5,1,0,0,2,0,0,0,8,1,0,1
21,242,11,43,1,2,5,3,0,10,2,1,1,1,0,0,0,0,0,1,0,1
26,194,8,21,1,2,1,14,0,1,0,6,0,0,0,0,0,0,0,0,0,1
35,4,3,38,2,0,2,0,0,10,1,0,4,0,0,0,0,0,0,0,0,0
10,9,44,3,3,1,3,4,0,4,0,3,0,0,0,0,0,0,0,0,0,1
25,57,25,45,3,4,2,4,0,20,1,0,4,1,3,0,0,0,8,0,0,0
40,65,5,41,1,0,0,18,0,54,5,0,0,1,0,0,0,0,8,0,0,0
50,51,55,182,4,1,1,37,0,4,1,0,4,0,0,0,0,0,0,0,0,0
59,794,4,35,1,1,1,36,0,5,0,0,1,1,2,0,0,0,0,1,0,1
86,121,29,9,1,1,1,1,0,3,0,6,0,0,0,0,0,0,0,1,0,0
57,43,10,38,1,2,5,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0
10,32,1,2,1,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1
8,13,132,12,2,1,2,2,0,2,1,0,0,0,1,0,0,0,0,1,0,1
34,13,29,41,0,1,1,15,0,20,0,0,4,0,0,0,0,0,0,0,0,1
15,7,2,50,3,1,1,36,0,20,0,1,0,0,1,0,0,0,0,0,0,1
116,204,44,8,2,0,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
126,42,25,25,1,3,1,4,0,15,0,6,0,1,1,0,0,0,8,0,0,1
32,86,50,68,2,2,2,37,0,16,1,3,0,0,0,0,0,0,0,1,0,1
51,41,8,74,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25,4,29,3,2,1,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25,27,14,14,1,2,1,15,0,16,0,2,0,0,1,0,0,0,0,0,0,0
117,57,28,28,3,2,3,18,0,8,2,1,0,0,0,0,0,0,0,0,0,0
8,96,14,6,1,0,2,9,0,10,0,0,1,1,0,0,0,0,0,0,0,0
42,45,19,15,2,3,2,6,0,1,5,1,0,0,0,0,0,0,0,0,0,0
42,149,14,80,0,2,1,14,0,10,5,0,0,1,0,0,0,0,0,0,0,1
41,57,2,3,4,2,1,5,0,42,0,0,0,0,2,0,0,0,0,0,0,0
194,35,2,28,1,1,1,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0
304,9,11,6,4,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,7,30,0,1,2,8,0,13,0,1,0,0,0,0,0,0,8,0,0,1
128,75,27,14,1,1,3,3,0,9,5,6,1,0,0,0,0,0,0,0,0,0
56,42,4,68,4,1,1,1,0,6,0,0,4,1,2,0,0,0,0,0,0,1
304,7,6,10,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,18,40,1,1,2,1,0,7,0,2,1,0,2,0,0,0,0,0,0,0
121,120,68,38,1,2,1,9,0,7,0,2,0,1,0,0,0,0,0,1,0,0
17,9,14,74,1,2,2,4,0,3,1,1,0,1,3,0,0,0,8,1,0,0
11,304,60,15,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
28,56,13,70,3,1,1,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,235,7,182,3,2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0
54,12,70,38,0,2,3,8,0,16,0,2,1,0,0,0,0,0,0,0,0,0
27,77,4,35,3,1,1,2,0,14,0,1,0,0,0,0,0,0,0,0,0,0
7,19,2,7,1,1,2,14,0,8,0,0,0,1,0,0,0,0,0,0,0,0
8,7,14,27,0,0,3,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0
292,35,30,26,1,1,3,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,172,13,19,4,1,2,2,0,5,1,0,0,0,2,0,0,0,0,0,0,0
69,125,4,16,1,0,0,28,0,41,1,1,0,1,1,0,0,0,0,0,0,1
51,35,10,6,0,1,1,8,0,4,0,1,4,1,0,0,0,0,8,0,0,0
17,450,83,28,2,4,1,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0
64,4,9,2,1,1,2,10,0,4,1,0,1,0,0,0,0,0,0,0,0,0
13,246,55,2,1,1,5,14,0,0,0,2,0,0,0,0,0,0,0,0,0,1
16,13,70,68,1,2,5,15,0,5,1,6,4,0,0,0,0,0,0,0,0,0
56,37,70,34,1,1,2,33,0,15,1,0,0,0,2,0,0,0,0,0,0,0
121,292,28,35,4,1,0,1,0,15,5,3,0,0,0,0,0,0,0,0,0,0
304,292,41,16,3,1,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1
14,9,7,9,1,2,3,9,0,7,1,1,1,0,3,0,0,0,0,0,0,0
116,116,14,34,1,4,1,8,0,0,0,2,1,1,0,0,0,0,8,1,0,0
125,204,3,132,1,2,2,16,0,54,5,2,0,1,1,0,0,0,0,0,0,1
65,246,132,3,0,1,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0
235,121,60,74,4,2,3,33,0,54,2,1,0,0,2,0,0,0,0,1,0,0
96,49,21,45,1,0,1,14,0,13,1,2,0,0,0,0,0,0,0,0,0,1
149,16,21,6,0,4,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,1
117,75,13,20,1,1,0,14,0,1,5,0,0,0,0,0,0,0,0,0,0,0
450,4,9,180,0,1,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
14,235,1,9,4,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0
11,219,19,14,1,1,1,11,0,4,0,0,0,1,3,0,0,0,0,0,0,0
252,7,70,9,0,1,2,1,0,0,5,1,0,0,3,0,0,0,0,0,0,0
38,50,3,30,1,1,1,7,0,0,0,3,1,0,1,0,0,0,0,0,0,1
4,242,27,2,1,2,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0
16,304,5,35,4,2,2,3,0,2,0,0,0,0,0,0,0,0,8,0,0,0
23,13,30,25,1,2,2,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0
32,22,2,68,1,2,1,4,0,4,1,2,0,1,0,0,0,0,0,0,0,0
10,41,16,10,2,1,1,5,0,6,2,6,0,0,0,0,0,0,0,0,0,1
96,9,68,26,2,0,1,28,0,41,0,1,4,1,1,0,0,0,0,0,0,1
120,6,30,1,1,3,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,1
14,23,40,13,1,2,1,1,0,6,1,0,0,0,0,0,0,0,8,0,0,0
292,13,30,29,0,2,2,2,0,9,0,1,1,1,0,0,0,0,0,0,0,0
41,242,7,83,1,1,0,1,0,1,1,0,0,1,0,0,0,0,8,0,0,0
25,14,21,38,1,1,3,0,0,16,0,3,0,1,1,0,0,0,0,0,0,1
126,31,2,182,0,1,2,5,0,41,1,0,4,0,2,0,0,0,0,0,0,0
36,59,38,50,1,2,5,2,0,54,1,2,1,0,0,0,0,0,0,0,0,0
64,9,8,40,2,4,1,1,0,6,0,0,0,0,3,0,0,0,8,0,0,0
115,125,29,70,2,4,0,11,0,0,1,6,4,0,0,0,0,0,8,0,0,0
69,252,35,11,1,2,5,18,0,9,1,0,4,0,2,0,0,0,0,0,0,0
10,51,8,40,1,1,2,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0
86,27,8,6,2,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
117,50,11,8,2,2,2,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0
32,51,5,50,0,1,1,18,0,1,0,1,0,1,0,0,0,0,8,0,0,0
28,794,60,10,2,1,0,3,0,10,0,0,4,0,0,0,0,0,8,1,0,0
204,194,28,180,4,1,1,11,0,20,0,2,0,0,0,0,0,0,0,0,0,0
34,33,182,83,4,2,0,5,0,42,1,3,0,1,0,0,0,0,8,0,0,1
8,9,14,4,1,1,3,33,0,7,0,0,4,0,0,0,0,0,0,0,0,1
34,81,180,38,1,3,1,1,0,0,1,0,1,1,0,0,0,0,8,0,0,1
4,19,26,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16,54,11,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,235,60,132,3,1,3,36,0,3,5,0,1,1,0,0,0,0,0,1,0,0
149,77,30,74,1,2,2,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0
22,246,13,10,1,1,2,8,0,9,2,1,0,0,3,0,0,0,0,1,0,0
56,45,10,1,0,0,5,3,0,15,0,0,0,1,0,0,0,0,0,0,0,1
242,172,13,4,0,2,3,8,0,14,1,1,0,1,0,0,0,0,8,0,0,0
794,128,45,41,1,1,1,8,0,3,0,2,0,0,0,0,0,0,0,0,0,1
10,43,2,182,4,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
17,64,11,2,4,1,2,36,0,16,1,0,1,0,0,0,0,0,0,0,0,1
33,49,2,19,0,4,1,33,0,10,0,2,0,0,0,0,0,0,0,0,0,0
33,794,2,14,0,2,2,16,0,13,1,0,0,0,3,0,0,0,0,0,0,0
126,75,55,26,4,1,2,3,0,14,5,3,0,0,2,0,0,0,0,1,0,1
64,194,15,5,3,1,1,3,0,0,1,0,0,0,2,0,0,0,0,1,0,1
37,36,10,16,3,2,2,2,0,16,5,6,0,0,0,0,0,0,0,0,0,1
128,32,68,83,1,1,2,8,0,3,0,1,4,0,2,0,0,0,0,0,0,0
10,8,9,38,1,2,1,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0
19,25,10,70,0,1,2,14,0,13,0,6,0,1,1,0,0,0,8,0,0,1
96,120,16,45,1,2,1,1,0,4,1,3,0,0,0,0,0,0,0,1,0,1
9,172,10,15,2,1,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
37,26,68,8,2,1,1,15,0,0,1,0,1,0,1,0,0,0,0,0,0,1
13,41,19,13,1,1,2,11,0,20,0,0,0,0,0,0,0,0,0,0,0,1
16,120,35,4,2,0,5,10,0,41,1,0,0,0,1,0,0,0,0,0,0,0
115,28,6,70,2,1,2,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0
65,126,10,26,1,2,0,18,0,7,0,1,1,1,0,0,0,0,0,0,0,0
115,125,3,70,3,3,1,3,0,5,0,0,1,0,0,0,0,0,0,1,0,1
17,68,11,60,2,2,2,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1
25,19,180,6,1,2,3,4,0,8,0,1,0,0,0,0,0,0,0,0,0,1
15,14,3,74,1,2,1,10,0,5,0,1,4,0,0,0,0,0,0,0,0,0
14,39,25,25,1,0,3,4,0,13,0,6,0,1,0,0,0,0,0,0,0,0
34,11,12,40,2,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
77,8,10,20,2,4,5,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0
115,57,14,14,1,1,0,36,0,1,1,1,1,1,1,0,0,0,0,0,0,0
125,27,5,11,4,1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1
450,14,34,21,0,3,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0
13,21,10,74,1,4,2,33,0,0,2,0,1,1,1,0,0,0,0,0,0,1
81,56,25,40,4,2,1,18,0,3,0,1,0,0,0,0,0,0,0,0,0,0
25,42,9,9,1,1,1,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0
65,54,2,10,4,0,2,11,0,4,2,2,0,0,1,0,0,0,0,0,0,0
25,242,11,3,1,4,1,33,0,5,0,1,0,0,2,0,0,0,0,0,0,0
49,120,11,1,2,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0
26,16,41,132,4,4,2,8,0,5,1,2,1,1,1,0,0,0,0,0,0,1
194,56,34,60,2,1,1,33,0,54,0,0,0,1,0,0,0,0,0,1,0,0
10,25,2,9,4,2,2,9,0,14,1,2,1,1,1,0,0,0,0,1,0,0
242,32,13,45,4,4,1,2,0,6,5,0,0,1,3,0,0,0,0,0,0,1
194,24,11,15,0,2,2,6,0,10,0,1,4,0,0,0,0,0,8,0,0,1
16,56,35,68,0,1,3,7,0,0,0,6,0,0,3,0,0,0,0,0,0,1
128,25,9,68,1,1,1,36,0,13,1,0,0,1,0,0,0,0,0,1,0,0
128,57,30,14,0,1,2,11,0,0,0,1,4,0,0,0,0,0,0,0,0,1
14,219,7,74,1,0,5,2,0,2,1,6,0,0,1,0,0,0,0,1,0,0
34,12,11,74,0,3,5,36,0,10,2,2,0,0,0,0,0,0,0,0,0,1
19,246,6,43,1,0,1,8,0,4,2,1,0,0,2,0,0,0,0,0,0,0
59,24,7,9,4,3,2,1,0,54,0,2,0,1,3,0,0,0,8,0,0,0
235,41,2,25,2,2,1,10,0,1,0,3,0,1,0,0,0,0,0,0,0,0
57,34,11,35,1,2,2,1,0,2,5,0,0,1,2,0,0,0,0,0,0,1
116,21,12,10,1,1,1,8,0,4,2,6,0,0,0,0,0,0,0,0,0,0
242,126,26,68,1,4,1,28,0,1,0,0,4,1,0,0,0,0,0,0,0,0
126,794,38,55,1,1,1,4,0,5,0,1,1,1,0,0,0,0,8,0,0,1
252,4,83,5,3,2,1,15,0,15,0,0,0,1,1,0,0,0,0,0,0,0
450,17,34,44,0,1,0,7,0,2,2,1,1,1,0,0,0,0,0,0,0,0
115,25,13,10,1,0,1,14,0,54,5,1,0,0,3,0,0,0,0,0,0,1
16,4,38,16,2,0,1,10,0,41,0,1,0,0,0,0,0,0,0,0,0,1
13,117,20,1,3,2,2,2,0,15,1,1,1,0,2,0,0,0,0,0,0,0
26,252,180,2,0,2,1,9,0,54,0,1,0,0,0,0,0,0,0,0,0,1
126,51,13,16,1,1,5,4,0,13,5,1,4,0,0,0,0,0,0,0,0,1
